년도,도로종류,도로종류코드,지점번호,호선명,호선코드,상/하행,상/하행코드,시간대,시간대코드,지역,지역코드,구간명,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종,전차종합계
2024,일반국도,2,3801-01,일반국도 38호선,38,하행,2,16시~17시,16,경기 평택 안중읍,3107012,안중 → 만호,709,27,142,33,13,9,3,2,0,3,0,0,941
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,17시~18시,17,경기 평택 포승면,3107036,만호 → 안중,393,7,51,63,63,25,9,15,0,29,0,3,658
2024,일반국도,2,3801-07,일반국도 38호선,38,하행,2,17시~18시,17,경기 평택 포승면,3107036,안중 → 만호,146,2,20,23,27,7,5,4,0,8,0,0,242
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,18시~19시,18,경기 평택 포승면,3107036,만호 → 안중,166,3,22,27,27,10,4,6,0,13,0,1,279
2024,일반국도,2,3801-07,일반국도 38호선,38,하행,2,18시~19시,18,경기 평택 포승면,3107036,안중 → 만호,100,1,14,17,19,5,4,3,0,6,0,0,169
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,19시~20시,19,경기 평택 포승면,3107036,만호 → 안중,113,2,15,18,18,7,2,4,0,9,0,1,189
2024,일반국도,2,3801-07,일반국도 38호선,38,하행,2,19시~20시,19,경기 평택 포승면,3107036,안중 → 만호,83,1,12,14,16,4,3,2,0,5,0,0,140
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,20시~21시,20,경기 평택 포승면,3107036,만호 → 안중,109,1,15,17,17,7,3,4,0,8,0,1,182
2024,일반국도,2,3801-07,일반국도 38호선,38,하행,2,20시~21시,20,경기 평택 포승면,3107036,안중 → 만호,76,1,11,13,15,4,3,2,0,4,0,0,129
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,21시~22시,21,경기 평택 포승면,3107036,만호 → 안중,59,1,8,10,10,4,1,3,0,4,0,0,100
2024,일반국도,2,3801-07,일반국도 38호선,38,하행,2,21시~22시,21,경기 평택 포승면,3107036,안중 → 만호,68,1,9,11,12,3,2,2,0,3,0,0,111
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,22시~23시,22,경기 평택 포승면,3107036,만호 → 안중,50,1,6,8,8,4,1,2,0,4,0,0,84
2024,일반국도,2,3801-07,일반국도 38호선,38,하행,2,22시~23시,22,경기 평택 포승면,3107036,안중 → 만호,49,1,7,8,9,2,1,1,0,2,0,0,80
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,23시~24시,23,경기 평택 포승면,3107036,만호 → 안중,55,1,7,8,8,3,1,2,0,4,0,0,89
2024,일반국도,2,1728-01,일반국도 17호선,17,상행,1,11시~12시,11,경기 용인 처인 백암면,3119135,원삼 → 설성,416,11,86,56,32,11,2,3,0,3,0,0,620
2024,일반국도,2,1728-01,일반국도 17호선,17,하행,2,11시~12시,11,경기 용인 처인 백암면,3119135,설성 → 원삼,500,12,111,75,36,12,2,3,0,3,0,1,755
2024,일반국도,2,1728-01,일반국도 17호선,17,상행,1,12시~13시,12,경기 용인 처인 백암면,3119135,원삼 → 설성,438,12,91,59,34,11,2,3,0,3,0,0,653
2024,일반국도,2,1728-01,일반국도 17호선,17,하행,2,12시~13시,12,경기 용인 처인 백암면,3119135,설성 → 원삼,505,12,113,76,37,12,3,3,0,4,0,1,766
2024,일반국도,2,1728-01,일반국도 17호선,17,상행,1,13시~14시,13,경기 용인 처인 백암면,3119135,원삼 → 설성,448,12,93,60,35,11,2,3,0,3,0,0,667
2024,일반국도,2,1728-01,일반국도 17호선,17,하행,2,13시~14시,13,경기 용인 처인 백암면,3119135,설성 → 원삼,469,11,105,71,34,11,2,2,0,3,0,1,709
2024,일반국도,2,3805-01,일반국도 38호선,38,하행,2,14시~15시,14,경기 이천 설성면,3121037,장호원 → 일죽,255,11,33,32,19,6,2,1,0,1,0,0,360
2024,일반국도,2,3805-01,일반국도 38호선,38,상행,1,15시~16시,15,경기 이천 설성면,3121037,일죽 → 장호원,285,10,62,42,30,10,3,1,0,2,0,0,445
2024,일반국도,2,3805-01,일반국도 38호선,38,하행,2,15시~16시,15,경기 이천 설성면,3121037,장호원 → 일죽,252,11,33,31,19,6,2,1,0,1,0,0,356
2024,일반국도,2,3805-01,일반국도 38호선,38,상행,1,16시~17시,16,경기 이천 설성면,3121037,일죽 → 장호원,291,10,62,42,30,10,3,1,0,2,0,0,451
2024,일반국도,2,3805-01,일반국도 38호선,38,하행,2,16시~17시,16,경기 이천 설성면,3121037,장호원 → 일죽,248,11,33,31,19,6,2,1,0,1,0,0,352
2024,일반국도,2,3805-01,일반국도 38호선,38,상행,1,17시~18시,17,경기 이천 설성면,3121037,일죽 → 장호원,279,9,60,41,29,10,3,1,0,2,0,0,434
2024,일반국도,2,3805-01,일반국도 38호선,38,하행,2,17시~18시,17,경기 이천 설성면,3121037,장호원 → 일죽,247,11,32,31,19,6,2,1,0,1,0,0,350
2024,일반국도,2,3805-01,일반국도 38호선,38,상행,1,18시~19시,18,경기 이천 설성면,3121037,일죽 → 장호원,263,9,57,38,27,9,3,1,0,2,0,0,409
2024,일반국도,2,3805-01,일반국도 38호선,38,하행,2,18시~19시,18,경기 이천 설성면,3121037,장호원 → 일죽,255,11,33,32,19,6,2,1,0,1,0,0,360
2024,일반국도,2,3805-01,일반국도 38호선,38,상행,1,19시~20시,19,경기 이천 설성면,3121037,일죽 → 장호원,199,7,43,29,21,7,2,1,0,2,0,0,311
2024,일반국도,2,3805-01,일반국도 38호선,38,하행,2,19시~20시,19,경기 이천 설성면,3121037,장호원 → 일죽,217,9,28,27,17,5,1,1,0,1,0,0,306
2024,일반국도,2,3805-01,일반국도 38호선,38,상행,1,20시~21시,20,경기 이천 설성면,3121037,일죽 → 장호원,150,5,32,22,16,5,2,1,0,1,0,0,234
2024,일반국도,2,3805-01,일반국도 38호선,38,하행,2,20시~21시,20,경기 이천 설성면,3121037,장호원 → 일죽,158,7,21,20,12,4,1,0,0,1,0,0,224
2024,일반국도,2,3805-01,일반국도 38호선,38,상행,1,21시~22시,21,경기 이천 설성면,3121037,일죽 → 장호원,119,4,25,17,12,4,1,1,0,1,0,0,184
2024,일반국도,2,3805-01,일반국도 38호선,38,하행,2,21시~22시,21,경기 이천 설성면,3121037,장호원 → 일죽,126,6,17,16,10,3,1,0,0,1,0,0,180
2024,일반국도,2,3805-01,일반국도 38호선,38,상행,1,22시~23시,22,경기 이천 설성면,3121037,일죽 → 장호원,99,3,21,14,10,3,1,0,0,1,0,0,152
2024,일반국도,2,3805-01,일반국도 38호선,38,하행,2,22시~23시,22,경기 이천 설성면,3121037,장호원 → 일죽,114,5,15,14,9,3,1,0,0,1,0,0,162
2024,일반국도,2,3805-01,일반국도 38호선,38,상행,1,23시~24시,23,경기 이천 설성면,3121037,일죽 → 장호원,101,3,21,14,10,3,1,0,0,1,0,0,154
2024,일반국도,2,3805-01,일반국도 38호선,38,하행,2,23시~24시,23,경기 이천 설성면,3121037,장호원 → 일죽,104,5,14,13,8,3,1,0,0,1,0,0,149
2024,일반국도,2,3805-01,일반국도 38호선,38,상행,1,00시~01시,24,경기 이천 설성면,3121037,일죽 → 장호원,102,3,22,15,11,4,1,0,0,1,0,0,159
2024,일반국도,2,3805-01,일반국도 38호선,38,하행,2,00시~01시,24,경기 이천 설성면,3121037,장호원 → 일죽,104,5,14,13,8,3,1,0,0,1,0,0,149
2024,일반국도,2,3805-03,일반국도 38호선,38,상행,1,17시~18시,17,경기 이천 설성면,3121037,일죽 → 장호원,299,10,64,44,31,10,3,1,0,3,0,0,465
2024,일반국도,2,3805-03,일반국도 38호선,38,하행,2,17시~18시,17,경기 이천 설성면,3121037,장호원 → 일죽,267,12,35,33,20,6,2,1,0,1,0,0,377
2024,일반국도,2,3805-03,일반국도 38호선,38,상행,1,18시~19시,18,경기 이천 설성면,3121037,일죽 → 장호원,280,9,60,41,29,10,3,1,0,2,0,0,435
2024,일반국도,2,3805-03,일반국도 38호선,38,하행,2,18시~19시,18,경기 이천 설성면,3121037,장호원 → 일죽,291,13,38,36,22,7,2,1,0,1,0,0,411
2024,일반국도,2,3805-03,일반국도 38호선,38,상행,1,19시~20시,19,경기 이천 설성면,3121037,일죽 → 장호원,217,7,47,32,23,7,2,1,0,2,0,0,338
2024,일반국도,2,3805-03,일반국도 38호선,38,하행,2,19시~20시,19,경기 이천 설성면,3121037,장호원 → 일죽,246,11,32,30,19,6,2,1,0,1,0,0,348
2024,일반국도,2,3805-03,일반국도 38호선,38,상행,1,20시~21시,20,경기 이천 설성면,3121037,일죽 → 장호원,146,5,32,21,15,5,2,1,0,1,0,0,228
2024,일반국도,2,3805-03,일반국도 38호선,38,하행,2,20시~21시,20,경기 이천 설성면,3121037,장호원 → 일죽,157,7,21,20,12,4,1,0,0,1,0,0,223
2024,일반국도,2,3805-03,일반국도 38호선,38,상행,1,21시~22시,21,경기 이천 설성면,3121037,일죽 → 장호원,116,4,25,17,12,4,1,1,0,1,0,0,181
2024,일반국도,2,3805-03,일반국도 38호선,38,하행,2,21시~22시,21,경기 이천 설성면,3121037,장호원 → 일죽,119,5,16,15,9,3,1,0,0,1,0,0,169
2024,일반국도,2,3805-03,일반국도 38호선,38,상행,1,22시~23시,22,경기 이천 설성면,3121037,일죽 → 장호원,101,3,22,15,11,3,1,0,0,1,0,0,157
2024,일반국도,2,3805-03,일반국도 38호선,38,하행,2,22시~23시,22,경기 이천 설성면,3121037,장호원 → 일죽,109,5,14,13,8,3,1,0,0,1,0,0,154
2024,일반국도,2,3805-03,일반국도 38호선,38,상행,1,23시~24시,23,경기 이천 설성면,3121037,일죽 → 장호원,98,3,21,14,10,3,1,0,0,1,0,0,151
2024,일반국도,2,3805-03,일반국도 38호선,38,하행,2,23시~24시,23,경기 이천 설성면,3121037,장호원 → 일죽,103,4,14,13,8,2,1,0,0,1,0,0,146
2024,일반국도,2,3805-03,일반국도 38호선,38,상행,1,00시~01시,24,경기 이천 설성면,3121037,일죽 → 장호원,101,3,22,15,10,3,1,0,0,1,0,0,156
2024,일반국도,2,4311-03,일반국도 43호선,43,하행,2,17시~18시,17,경기 포천 영중면,3127036,성동리 → 양문리,570,60,81,18,34,13,2,0,0,0,0,4,782
2024,일반국도,2,4311-03,일반국도 43호선,43,상행,1,18시~19시,18,경기 포천 영중면,3127036,양문리 → 성동리,258,8,42,14,4,5,0,0,0,0,0,1,332
2024,일반국도,2,4311-03,일반국도 43호선,43,하행,2,18시~19시,18,경기 포천 영중면,3127036,성동리 → 양문리,467,48,65,15,27,10,2,0,0,0,0,3,637
2024,일반국도,2,4311-03,일반국도 43호선,43,상행,1,19시~20시,19,경기 포천 영중면,3127036,양문리 → 성동리,147,5,24,8,2,3,0,0,0,0,0,0,189
2024,일반국도,2,4311-03,일반국도 43호선,43,하행,2,19시~20시,19,경기 포천 영중면,3127036,성동리 → 양문리,336,35,48,10,20,7,1,0,0,0,0,3,460
2024,일반국도,2,4311-03,일반국도 43호선,43,상행,1,20시~21시,20,경기 포천 영중면,3127036,양문리 → 성동리,121,4,20,7,2,2,0,0,0,0,0,0,156
2024,일반국도,2,4311-03,일반국도 43호선,43,하행,2,20시~21시,20,경기 포천 영중면,3127036,성동리 → 양문리,229,24,32,7,13,5,0,0,0,0,0,2,312
2024,일반국도,2,4311-03,일반국도 43호선,43,상행,1,21시~22시,21,경기 포천 영중면,3127036,양문리 → 성동리,128,4,20,6,2,2,0,0,0,0,0,0,162
2024,일반국도,2,4311-03,일반국도 43호선,43,하행,2,21시~22시,21,경기 포천 영중면,3127036,성동리 → 양문리,136,14,19,5,8,3,0,0,0,0,0,1,186
2024,일반국도,2,0141-03,일반국도 1호선,1,하행,2,05시~06시,05,경기 파주 파주읍,3120012,문산 → 조리,46,1,6,3,1,1,0,0,0,0,0,0,58
2024,일반국도,2,0141-03,일반국도 1호선,1,상행,1,06시~07시,06,경기 파주 파주읍,3120012,조리 → 문산,101,3,17,6,2,1,0,0,0,0,0,0,130
2024,일반국도,2,0141-03,일반국도 1호선,1,하행,2,06시~07시,06,경기 파주 파주읍,3120012,문산 → 조리,120,3,14,8,1,2,0,0,0,0,0,0,148
2024,일반국도,2,0141-03,일반국도 1호선,1,상행,1,07시~08시,07,경기 파주 파주읍,3120012,조리 → 문산,331,9,55,18,6,4,1,0,0,0,0,0,424
2024,일반국도,2,0141-03,일반국도 1호선,1,하행,2,07시~08시,07,경기 파주 파주읍,3120012,문산 → 조리,279,7,34,19,3,4,0,0,0,0,0,0,346
2024,일반국도,2,0141-03,일반국도 1호선,1,상행,1,08시~09시,08,경기 파주 파주읍,3120012,조리 → 문산,837,23,139,46,14,11,1,0,0,0,0,1,1072
2024,일반국도,2,0141-03,일반국도 1호선,1,하행,2,08시~09시,08,경기 파주 파주읍,3120012,문산 → 조리,554,14,67,39,7,7,1,0,0,0,0,0,689
2024,일반국도,2,0141-05,일반국도 1호선,1,상행,1,09시~10시,09,경기 파주 파주읍,3120012,월롱 → 문산,502,13,83,28,9,6,1,0,0,0,0,0,642
2024,일반국도,2,0141-05,일반국도 1호선,1,하행,2,09시~10시,09,경기 파주 파주읍,3120012,문산 → 월롱,584,14,71,41,7,7,0,0,0,0,0,0,724
2024,일반국도,2,0141-05,일반국도 1호선,1,상행,1,10시~11시,10,경기 파주 파주읍,3120012,월롱 → 문산,432,12,71,23,7,5,0,0,0,0,0,0,550
2024,일반국도,2,0141-05,일반국도 1호선,1,하행,2,10시~11시,10,경기 파주 파주읍,3120012,문산 → 월롱,458,11,55,31,6,6,0,0,0,0,0,0,567
2024,일반국도,2,0141-05,일반국도 1호선,1,상행,1,11시~12시,11,경기 파주 파주읍,3120012,월롱 → 문산,486,13,80,26,8,6,0,0,0,0,0,0,619
2024,일반국도,2,0141-05,일반국도 1호선,1,하행,2,11시~12시,11,경기 파주 파주읍,3120012,문산 → 월롱,450,11,54,31,6,6,0,0,0,0,0,0,558
2024,일반국도,2,0141-05,일반국도 1호선,1,상행,1,12시~13시,12,경기 파주 파주읍,3120012,월롱 → 문산,442,12,73,24,7,6,0,0,0,0,0,0,564
2024,일반국도,2,0141-05,일반국도 1호선,1,하행,2,12시~13시,12,경기 파주 파주읍,3120012,문산 → 월롱,476,12,57,33,6,6,0,0,0,0,0,0,590
2024,일반국도,2,0141-05,일반국도 1호선,1,상행,1,13시~14시,13,경기 파주 파주읍,3120012,월롱 → 문산,502,14,83,28,8,6,0,0,0,0,0,0,641
2024,일반국도,2,0141-05,일반국도 1호선,1,하행,2,13시~14시,13,경기 파주 파주읍,3120012,문산 → 월롱,513,13,61,35,6,7,0,0,0,0,0,0,635
2024,일반국도,2,0141-05,일반국도 1호선,1,상행,1,14시~15시,14,경기 파주 파주읍,3120012,월롱 → 문산,485,13,80,27,8,6,0,0,0,0,0,0,619
2024,일반국도,2,0141-05,일반국도 1호선,1,하행,2,14시~15시,14,경기 파주 파주읍,3120012,문산 → 월롱,455,11,54,32,6,6,0,0,0,0,0,0,564
2024,일반국도,2,0141-05,일반국도 1호선,1,상행,1,15시~16시,15,경기 파주 파주읍,3120012,월롱 → 문산,444,13,74,24,7,6,0,0,0,0,0,0,568
2024,일반국도,2,0141-05,일반국도 1호선,1,하행,2,15시~16시,15,경기 파주 파주읍,3120012,문산 → 월롱,527,13,63,37,7,7,0,0,0,0,0,0,654
2024,일반국도,2,0141-05,일반국도 1호선,1,상행,1,16시~17시,16,경기 파주 파주읍,3120012,월롱 → 문산,506,13,84,28,9,6,0,0,0,0,0,0,646
2024,일반국도,2,0141-05,일반국도 1호선,1,하행,2,16시~17시,16,경기 파주 파주읍,3120012,문산 → 월롱,529,13,63,37,7,7,0,0,0,0,0,0,656
2024,일반국도,2,0141-05,일반국도 1호선,1,상행,1,17시~18시,17,경기 파주 파주읍,3120012,월롱 → 문산,583,16,97,32,10,7,1,0,0,0,0,0,746
2024,일반국도,2,0141-05,일반국도 1호선,1,하행,2,17시~18시,17,경기 파주 파주읍,3120012,문산 → 월롱,640,16,77,44,8,9,0,0,0,0,0,0,794
2024,일반국도,2,0141-05,일반국도 1호선,1,상행,1,18시~19시,18,경기 파주 파주읍,3120012,월롱 → 문산,630,17,104,35,11,8,1,0,0,0,0,0,806
2024,일반국도,2,0141-05,일반국도 1호선,1,하행,2,18시~19시,18,경기 파주 파주읍,3120012,문산 → 월롱,615,15,74,43,8,8,0,0,0,0,0,0,763
2024,일반국도,2,0141-05,일반국도 1호선,1,상행,1,19시~20시,19,경기 파주 파주읍,3120012,월롱 → 문산,351,10,59,19,6,4,0,0,0,0,0,0,449
2024,일반국도,2,3727-01,일반국도 37호선,37,하행,2,05시~06시,05,경기 파주 적성면,3120037,적암 → 파평,58,0,7,3,2,3,0,0,0,0,0,0,73
2024,일반국도,2,3727-01,일반국도 37호선,37,상행,1,06시~07시,06,경기 파주 적성면,3120037,파평 → 적암,158,2,18,10,4,6,0,0,0,2,0,0,200
2024,일반국도,2,3727-01,일반국도 37호선,37,하행,2,06시~07시,06,경기 파주 적성면,3120037,적암 → 파평,119,1,13,6,3,6,0,0,0,0,0,0,148
2024,일반국도,2,3727-01,일반국도 37호선,37,상행,1,07시~08시,07,경기 파주 적성면,3120037,파평 → 적암,345,3,37,21,8,15,2,0,0,2,0,0,433
2024,일반국도,2,3727-01,일반국도 37호선,37,하행,2,07시~08시,07,경기 파주 적성면,3120037,적암 → 파평,219,2,24,12,6,11,1,0,0,0,0,0,275
2024,일반국도,2,3727-01,일반국도 37호선,37,상행,1,08시~09시,08,경기 파주 적성면,3120037,파평 → 적암,393,4,43,24,9,17,2,0,0,3,0,0,495
2024,일반국도,2,3727-01,일반국도 37호선,37,하행,2,08시~09시,08,경기 파주 적성면,3120037,적암 → 파평,248,2,28,14,7,12,2,0,0,0,0,0,313
2024,일반국도,2,3727-01,일반국도 37호선,37,상행,1,09시~10시,09,경기 파주 적성면,3120037,파평 → 적암,357,3,39,22,8,15,2,0,0,2,0,0,448
2024,일반국도,2,3727-01,일반국도 37호선,37,하행,2,09시~10시,09,경기 파주 적성면,3120037,적암 → 파평,250,2,28,14,8,13,2,0,0,0,0,0,317
2024,일반국도,2,3727-01,일반국도 37호선,37,상행,1,10시~11시,10,경기 파주 적성면,3120037,파평 → 적암,422,4,46,26,10,19,2,0,0,3,0,0,532
2024,일반국도,2,3727-01,일반국도 37호선,37,하행,2,10시~11시,10,경기 파주 적성면,3120037,적암 → 파평,269,3,30,15,8,14,1,0,0,0,0,0,340
2024,일반국도,2,3727-01,일반국도 37호선,37,상행,1,11시~12시,11,경기 파주 적성면,3120037,파평 → 적암,337,3,37,20,7,15,2,0,0,2,0,0,423
2024,일반국도,2,3727-01,일반국도 37호선,37,하행,2,11시~12시,11,경기 파주 적성면,3120037,적암 → 파평,281,3,32,15,8,14,2,0,0,0,0,0,355
2024,일반국도,2,3727-01,일반국도 37호선,37,상행,1,12시~13시,12,경기 파주 적성면,3120037,파평 → 적암,302,3,32,19,7,13,2,0,0,2,0,0,380
2024,일반국도,2,3727-01,일반국도 37호선,37,하행,2,12시~13시,12,경기 파주 적성면,3120037,적암 → 파평,226,2,25,12,6,11,1,0,0,0,0,0,283
2024,일반국도,2,3801-01,일반국도 38호선,38,하행,2,23시~24시,23,경기 평택 안중읍,3107012,안중 → 만호,291,11,58,14,5,4,1,1,0,1,0,0,386
2024,일반국도,2,3801-01,일반국도 38호선,38,상행,1,00시~01시,24,경기 평택 안중읍,3107012,만호 → 안중,172,7,31,8,3,3,0,1,0,1,0,0,226
2024,일반국도,2,3801-01,일반국도 38호선,38,하행,2,00시~01시,24,경기 평택 안중읍,3107012,안중 → 만호,195,8,39,9,4,3,1,0,0,1,0,0,260
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,01시~02시,01,경기 평택 포승면,3107036,만호 → 안중,25,0,3,4,4,1,0,1,0,1,0,0,39
2024,일반국도,2,3801-07,일반국도 38호선,38,하행,2,01시~02시,01,경기 평택 포승면,3107036,안중 → 만호,19,0,2,2,4,1,0,0,0,1,0,0,29
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,02시~03시,02,경기 평택 포승면,3107036,만호 → 안중,22,0,3,3,3,1,0,0,0,2,0,0,34
2024,일반국도,2,3801-07,일반국도 38호선,38,하행,2,02시~03시,02,경기 평택 포승면,3107036,안중 → 만호,17,0,2,3,3,1,0,0,0,1,0,0,27
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,03시~04시,03,경기 평택 포승면,3107036,만호 → 안중,24,0,3,4,4,1,0,1,0,1,0,0,38
2024,일반국도,2,3801-07,일반국도 38호선,38,하행,2,03시~04시,03,경기 평택 포승면,3107036,안중 → 만호,35,0,5,5,6,1,1,1,0,2,0,0,56
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,04시~05시,04,경기 평택 포승면,3107036,만호 → 안중,33,0,4,5,5,2,1,1,0,2,0,0,53
2024,일반국도,2,3801-07,일반국도 38호선,38,하행,2,04시~05시,04,경기 평택 포승면,3107036,안중 → 만호,68,1,9,12,13,3,2,2,0,4,0,0,114
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,05시~06시,05,경기 평택 포승면,3107036,만호 → 안중,53,1,7,9,9,3,1,2,0,4,0,0,89
2024,일반국도,2,3801-07,일반국도 38호선,38,하행,2,05시~06시,05,경기 평택 포승면,3107036,안중 → 만호,197,3,28,33,38,10,7,6,0,11,0,1,334
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,06시~07시,06,경기 평택 포승면,3107036,만호 → 안중,92,1,12,15,15,6,2,3,0,7,0,0,153
2024,일반국도,2,3801-07,일반국도 38호선,38,하행,2,06시~07시,06,경기 평택 포승면,3107036,안중 → 만호,399,6,56,66,75,20,14,13,0,22,0,2,673
2024,일반국도,2,3801-07,일반국도 38호선,38,상행,1,07시~08시,07,경기 평택 포승면,3107036,만호 → 안중,145,2,18,23,23,8,3,5,0,10,0,1,238
